applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default
APP-1508,3890.0,3860.0,1000,self_employed,1214.0,False,False,1978.0,3579.0,2,78.5,approved,repaid,
APP-1509,6594.0,,1000,self_employed,3098.0,False,False,4063.0,5676.0,0,48.3,denied,defaulted,166.0
APP-1510,3830.0,3775.0,1000,self_employed,2520.0,False,True,1999.0,3458.0,2,84.2,approved,repaid,
APP-1511,1818.0,1701.0,1500,self_employed,3045.0,False,False,537.0,1626.0,2,58.2,flagged_for_review,repaid,
APP-1512,1689.0,1556.0,3000,unemployed,259.0,True,False,838.0,1337.0,2,37.2,denied,defaulted,90.0
APP-1513,5482.0,5241.0,500,employed,4148.0,False,False,1544.0,4502.0,2,86.6,approved,repaid,
APP-1514,7632.0,,300,employed,1360.0,False,False,6043.0,6911.0,0,52.8,flagged_for_review,defaulted,129.0
APP-1515,5028.0,5216.0,3000,employed,350.0,True,True,3621.0,4586.0,1,53.6,flagged_for_review,repaid,
APP-1516,4459.0,4319.0,1500,self_employed,1341.0,False,True,2336.0,4277.0,1,73.3,flagged_for_review,ongoing,
APP-1517,5078.0,5060.0,2000,self_employed,5726.0,False,True,3396.0,4742.0,1,71.6,flagged_for_review,repaid,
APP-1518,3096.0,2834.0,500,employed,1418.0,False,True,944.0,2531.0,1,92.3,approved,repaid,
APP-1519,751.0,778.0,2000,unemployed,1512.0,True,True,562.0,743.0,2,47.9,denied,defaulted,99.0
APP-1520,5303.0,5225.0,3000,employed,1712.0,False,False,3953.0,4735.0,1,59.2,flagged_for_review,repaid,
APP-1521,2444.0,538.0,1500,unemployed,1777.0,False,True,390.0,468.0,2,24.7,denied,repaid,
APP-1522,3900.0,3975.0,500,employed,828.0,False,False,1706.0,3520.0,2,85.2,approved,ongoing,
APP-1523,7727.0,7252.0,3000,employed,2215.0,False,True,3235.0,6863.0,1,80.0,approved,repaid,
APP-1524,6163.0,6036.0,2000,employed,3613.0,False,True,3308.0,5177.0,2,89.6,approved,repaid,
APP-1525,5830.0,6087.0,2000,employed,2471.0,False,True,5038.0,5423.0,2,75.5,approved,defaulted,28.0
APP-1526,5351.0,4888.0,300,employed,333.0,True,True,3870.0,4307.0,2,75.0,approved,repaid,
APP-1527,4627.0,4638.0,2000,employed,1483.0,False,True,2179.0,4083.0,2,79.4,approved,repaid,
APP-1528,2513.0,,500,self_employed,1173.0,False,False,1931.0,2393.0,0,47.4,denied,defaulted,54.0
APP-1529,5211.0,4925.0,500,employed,2079.0,False,True,4311.0,4796.0,2,87.0,approved,repaid,
APP-1530,2049.0,2109.0,1500,employed,3996.0,False,True,948.0,2019.0,2,68.8,flagged_for_review,repaid,
APP-1531,2361.0,2456.0,1000,self_employed,1777.0,False,False,1952.0,2325.0,1,64.4,flagged_for_review,defaulted,32.0
APP-1532,6413.0,6490.0,1500,self_employed,1868.0,False,False,3039.0,6409.0,2,79.3,approved,repaid,
APP-1533,5465.0,5108.0,1500,employed,4666.0,False,False,2295.0,4387.0,2,84.8,approved,repaid,
APP-1534,4915.0,4670.0,500,employed,3314.0,False,True,1754.0,4087.0,1,91.7,approved,repaid,
APP-1535,6828.0,6182.0,1500,employed,2861.0,False,True,3550.0,5639.0,2,89.7,approved,repaid,
APP-1536,2073.0,2124.0,3000,employed,4937.0,False,True,1632.0,1924.0,1,65.0,flagged_for_review,ongoing,
APP-1537,3073.0,3157.0,500,self_employed,2735.0,True,False,1854.0,2882.0,2,71.6,flagged_for_review,defaulted,76.0
APP-1538,2273.0,2261.0,1500,employed,0.0,False,True,758.0,1992.0,1,63.7,flagged_for_review,repaid,
APP-1539,6140.0,5851.0,1000,employed,3249.0,False,True,2367.0,5104.0,1,91.4,approved,repaid,
APP-1540,1716.0,1564.0,1000,self_employed,0.0,True,True,965.0,1449.0,2,48.8,denied,defaulted,166.0
APP-1541,5629.0,,1000,employed,2678.0,False,True,3781.0,5568.0,0,60.7,flagged_for_review,repaid,
APP-1542,3704.0,3737.0,1000,employed,0.0,True,True,2293.0,3396.0,1,77.3,approved,repaid,
APP-1543,6919.0,7174.0,300,employed,1300.0,False,True,2151.0,6145.0,2,92.5,approved,repaid,
APP-1544,3669.0,3704.0,5000,unemployed,1454.0,True,False,2797.0,3541.0,1,41.6,denied,defaulted,84.0
APP-1545,5875.0,6018.0,1500,employed,845.0,False,True,4792.0,5378.0,2,87.1,approved,ongoing,
APP-1546,2966.0,3001.0,1500,self_employed,1477.0,True,True,1682.0,2661.0,1,55.2,flagged_for_review,repaid,
APP-1547,5870.0,5838.0,1000,employed,3549.0,False,True,4025.0,5247.0,2,88.3,approved,repaid,
APP-1548,3940.0,,1500,employed,929.0,False,False,3377.0,3777.0,0,41.3,denied,repaid,
APP-1549,5503.0,5697.0,1000,self_employed,2818.0,False,False,3978.0,5543.0,1,76.8,approved,repaid,
APP-1550,1582.0,1578.0,1000,unemployed,552.0,False,False,1093.0,1481.0,1,48.1,denied,repaid,
APP-1551,4656.0,4469.0,1000,self_employed,1716.0,False,False,3087.0,4014.0,2,76.3,approved,repaid,
APP-1552,5300.0,4836.0,1000,self_employed,2486.0,False,True,2035.0,4336.0,1,85.3,approved,repaid,
APP-1553,4903.0,4626.0,500,self_employed,505.0,False,True,2728.0,4019.0,2,83.2,approved,ongoing,
APP-1554,3060.0,3004.0,1500,employed,32.0,False,True,2520.0,2974.0,1,70.3,flagged_for_review,repaid,
APP-1555,5859.0,5515.0,2000,employed,2738.0,False,True,2569.0,5216.0,2,79.8,approved,repaid,
APP-1556,2353.0,2196.0,500,self_employed,3685.0,False,False,1656.0,1875.0,1,75.2,approved,repaid,
APP-1557,2195.0,455.0,300,employed,1881.0,False,True,304.0,432.0,2,60.5,flagged_for_review,defaulted,146.0
APP-1558,3539.0,3275.0,500,self_employed,1314.0,False,False,1727.0,3004.0,1,78.2,approved,repaid,
APP-1559,1631.0,1664.0,5000,unemployed,2234.0,False,True,1168.0,1657.0,1,54.4,flagged_for_review,defaulted,30.0
APP-1560,4549.0,,2000,employed,2083.0,False,False,2484.0,4426.0,0,44.6,denied,defaulted,68.0
APP-1561,3186.0,811.0,1500,employed,2364.0,False,True,600.0,711.0,1,47.8,denied,repaid,
APP-1562,4232.0,3902.0,3000,self_employed,0.0,False,True,2294.0,3739.0,2,55.4,flagged_for_review,ongoing,
APP-1563,5377.0,5101.0,1000,employed,396.0,False,True,4170.0,4707.0,2,81.1,approved,repaid,
APP-1564,7847.0,7545.0,5000,self_employed,732.0,False,False,4183.0,6625.0,1,55.2,flagged_for_review,defaulted,21.0
APP-1565,3866.0,3948.0,1000,employed,2226.0,False,True,2749.0,3770.0,2,88.7,approved,repaid,
APP-1566,1335.0,1356.0,500,self_employed,2279.0,True,False,1199.0,1264.0,1,57.3,flagged_for_review,repaid,
APP-1567,7483.0,6985.0,1500,employed,2954.0,False,True,2361.0,5969.0,1,92.0,approved,repaid,
APP-1568,1739.0,1726.0,1000,self_employed,2386.0,False,True,1273.0,1634.0,1,59.7,flagged_for_review,repaid,
APP-1569,4082.0,3823.0,1500,employed,49.0,False,True,1410.0,3614.0,2,74.8,flagged_for_review,repaid,
APP-1570,5737.0,6014.0,1000,employed,4171.0,False,True,4431.0,5242.0,1,87.5,approved,repaid,
APP-1571,4463.0,4654.0,1500,employed,3908.0,False,True,2888.0,4200.0,2,77.9,approved,repaid,
APP-1572,5878.0,5787.0,1000,self_employed,113.0,False,True,4938.0,5427.0,1,74.9,flagged_for_review,repaid,
APP-1573,3133.0,798.0,300,self_employed,2499.0,False,False,600.0,695.0,1,46.9,denied,repaid,
APP-1574,2136.0,2179.0,3000,employed,1107.0,False,True,743.0,2131.0,2,70.0,flagged_for_review,repaid,
APP-1575,6977.0,7034.0,3000,employed,2208.0,False,True,2339.0,6008.0,1,80.9,approved,defaulted,175.0
APP-1576,5109.0,5134.0,5000,employed,3580.0,False,True,3069.0,4443.0,1,66.6,flagged_for_review,defaulted,130.0
APP-1577,4696.0,4902.0,2000,self_employed,5195.0,True,False,2708.0,4252.0,1,60.4,flagged_for_review,defaulted,124.0
APP-1578,5372.0,5315.0,1500,self_employed,3127.0,False,True,2023.0,4939.0,1,85.9,approved,repaid,
APP-1579,4944.0,4921.0,1500,employed,2442.0,False,True,1783.0,4641.0,2,92.2,approved,repaid,
APP-1580,2403.0,,500,employed,1490.0,False,True,1459.0,2188.0,0,60.8,flagged_for_review,repaid,
APP-1581,7242.0,7246.0,500,employed,2273.0,False,False,2148.0,6472.0,2,86.7,approved,repaid,
APP-1582,5062.0,5112.0,1000,employed,4040.0,False,True,4310.0,4966.0,1,87.3,approved,defaulted,153.0
APP-1583,5665.0,5297.0,3000,employed,1933.0,False,True,3758.0,4557.0,2,65.3,flagged_for_review,repaid,
APP-1584,978.0,935.0,500,unemployed,671.0,False,True,676.0,834.0,2,53.4,flagged_for_review,defaulted,102.0
APP-1585,3468.0,3198.0,3000,employed,0.0,True,True,850.0,2737.0,1,58.4,flagged_for_review,defaulted,102.0
APP-1586,3115.0,,1500,self_employed,2770.0,False,True,878.0,2654.0,0,46.9,denied,ongoing,
APP-1587,4599.0,1702.0,2000,employed,2371.0,False,True,1011.0,1537.0,1,49.7,denied,defaulted,166.0
APP-1588,6270.0,2451.0,500,employed,1031.0,False,True,2039.0,2155.0,2,58.0,flagged_for_review,defaulted,25.0
APP-1589,5573.0,5527.0,1000,self_employed,3539.0,False,False,2571.0,4920.0,2,78.8,approved,defaulted,141.0
APP-1590,6568.0,6686.0,5000,self_employed,1367.0,False,True,3408.0,6506.0,1,62.3,flagged_for_review,repaid,
APP-1591,500.0,475.0,1000,unemployed,1798.0,False,False,161.0,415.0,2,51.6,flagged_for_review,repaid,
APP-1592,5648.0,5788.0,1000,employed,1975.0,False,True,4132.0,5597.0,2,88.6,approved,repaid,
APP-1593,5705.0,5661.0,500,employed,1474.0,False,True,3879.0,5385.0,2,88.8,approved,repaid,
APP-1594,4251.0,4270.0,500,self_employed,2354.0,False,False,1404.0,3839.0,2,80.3,approved,repaid,
APP-1595,3932.0,3712.0,500,employed,3727.0,False,True,2089.0,3460.0,2,90.0,approved,defaulted,20.0
APP-1596,4834.0,4748.0,1500,employed,286.0,True,True,3193.0,4353.0,1,76.7,approved,defaulted,162.0
APP-1597,3655.0,3637.0,1000,employed,2733.0,False,False,1963.0,3162.0,2,83.8,approved,repaid,
APP-1598,6263.0,6190.0,1500,employed,2258.0,False,True,4507.0,6104.0,1,88.6,approved,repaid,
APP-1599,2796.0,2900.0,500,self_employed,2231.0,False,False,2253.0,2713.0,1,75.7,approved,repaid,
APP-1600,640.0,662.0,2000,employed,3308.0,False,True,485.0,650.0,2,66.0,flagged_for_review,defaulted,115.0
APP-1601,4438.0,4641.0,2000,employed,2074.0,False,True,3165.0,4518.0,2,77.7,approved,repaid,
APP-1602,3442.0,,300,employed,2720.0,False,True,2536.0,2967.0,0,59.0,flagged_for_review,ongoing,
APP-1603,2553.0,2670.0,1000,employed,3074.0,False,True,2083.0,2352.0,2,75.9,approved,defaulted,74.0
APP-1604,3144.0,3222.0,300,employed,1243.0,True,True,1553.0,2809.0,2,84.5,approved,repaid,
APP-1605,5164.0,,2000,employed,2449.0,False,True,2077.0,5033.0,0,52.1,flagged_for_review,defaulted,52.0
APP-1606,6993.0,6742.0,2000,employed,1624.0,False,False,5491.0,6603.0,2,81.7,approved,repaid,
APP-1607,2240.0,2096.0,3000,self_employed,1801.0,False,True,855.0,1948.0,2,63.1,flagged_for_review,defaulted,16.0
APP-1608,4090.0,3684.0,500,employed,1517.0,False,False,2882.0,3189.0,1,81.0,approved,repaid,
APP-1609,5684.0,5276.0,1000,employed,2707.0,False,True,1446.0,4592.0,1,92.9,approved,repaid,
APP-1610,4316.0,3887.0,500,self_employed,2122.0,False,False,3396.0,3778.0,1,75.0,approved,repaid,
APP-1611,4532.0,4568.0,1000,self_employed,2592.0,False,True,3087.0,4520.0,2,83.2,approved,repaid,
APP-1612,3268.0,3150.0,1500,employed,1974.0,True,True,2227.0,2772.0,1,70.7,flagged_for_review,defaulted,23.0
APP-1613,2372.0,2246.0,300,employed,0.0,True,True,1069.0,1913.0,1,78.4,approved,repaid,
APP-1614,4415.0,4478.0,2000,employed,2047.0,False,False,3805.0,4029.0,2,69.3,flagged_for_review,repaid,
APP-1615,4199.0,,1500,self_employed,2095.0,True,False,1607.0,3588.0,0,33.8,denied,defaulted,76.0
APP-1616,2368.0,2478.0,2000,unemployed,2364.0,False,True,1139.0,2414.0,1,56.8,flagged_for_review,defaulted,37.0
APP-1617,2244.0,528.0,1000,self_employed,1109.0,True,True,163.0,487.0,2,40.9,denied,repaid,
APP-1618,3581.0,3471.0,3000,employed,207.0,True,False,2993.0,3284.0,2,46.4,denied,defaulted,73.0
APP-1619,1953.0,1847.0,5000,self_employed,2937.0,False,False,1004.0,1684.0,2,55.5,flagged_for_review,defaulted,24.0
APP-1620,3024.0,2822.0,3000,employed,1590.0,False,True,1880.0,2545.0,1,66.1,flagged_for_review,repaid,
APP-1621,6164.0,5744.0,2000,employed,2257.0,False,True,3790.0,5074.0,2,88.5,approved,repaid,
APP-1622,3497.0,,2000,employed,1578.0,False,False,2932.0,3377.0,0,30.3,denied,defaulted,130.0
APP-1623,1788.0,1875.0,1500,unemployed,1991.0,False,True,1310.0,1790.0,1,54.2,flagged_for_review,defaulted,172.0
APP-1624,2800.0,2520.0,500,employed,1326.0,False,True,1516.0,2279.0,2,89.3,approved,repaid,
APP-1625,794.0,738.0,1500,self_employed,548.0,False,False,505.0,663.0,1,53.9,flagged_for_review,defaulted,55.0
APP-1626,6463.0,5999.0,2000,employed,2711.0,False,True,4020.0,5101.0,2,88.1,approved,ongoing,
APP-1627,5773.0,5817.0,5000,employed,1095.0,False,True,2104.0,5000.0,2,69.3,flagged_for_review,repaid,
APP-1628,6468.0,6163.0,1500,employed,2246.0,False,True,2159.0,5815.0,2,92.3,approved,repaid,
APP-1629,5783.0,5601.0,1000,employed,2616.0,False,False,1811.0,5194.0,1,86.5,approved,repaid,
APP-1630,4099.0,,1500,self_employed,1120.0,False,True,2038.0,3751.0,0,44.8,denied,defaulted,119.0
APP-1631,4504.0,4327.0,5000,employed,194.0,True,True,2629.0,4215.0,1,55.3,flagged_for_review,defaulted,66.0
APP-1632,6581.0,6025.0,500,self_employed,5639.0,False,False,3904.0,5576.0,2,77.0,approved,repaid,
APP-1633,590.0,578.0,1000,self_employed,1208.0,False,True,484.0,525.0,2,58.3,flagged_for_review,defaulted,52.0
APP-1634,500.0,457.0,1500,unemployed,2935.0,False,False,206.0,400.0,1,50.3,flagged_for_review,repaid,
APP-1635,6341.0,6459.0,500,employed,4909.0,False,True,4994.0,6285.0,1,88.1,approved,ongoing,
APP-1636,6339.0,2075.0,300,employed,3185.0,False,True,1254.0,1943.0,2,61.0,flagged_for_review,defaulted,99.0
APP-1637,7744.0,7811.0,1000,employed,1549.0,False,True,2989.0,6747.0,2,91.6,approved,repaid,
APP-1638,1626.0,1565.0,3000,unemployed,1899.0,False,False,1038.0,1483.0,2,48.5,denied,repaid,
APP-1639,1527.0,1462.0,300,unemployed,751.0,False,True,1240.0,1336.0,1,74.7,flagged_for_review,defaulted,137.0
APP-1640,8422.0,7704.0,1000,employed,3323.0,False,True,2851.0,7486.0,2,92.2,approved,repaid,
APP-1641,3317.0,3246.0,2000,self_employed,2849.0,False,False,2019.0,3206.0,1,55.2,flagged_for_review,ongoing,
APP-1642,2697.0,2635.0,5000,employed,1228.0,False,True,826.0,2477.0,2,70.2,flagged_for_review,defaulted,118.0
APP-1643,3643.0,3534.0,5000,self_employed,437.0,False,False,1726.0,3392.0,2,50.4,flagged_for_review,ongoing,
APP-1644,6069.0,,1000,employed,18.0,False,True,3665.0,5210.0,0,54.5,flagged_for_review,repaid,
APP-1645,3826.0,3921.0,5000,self_employed,3480.0,False,True,3101.0,3663.0,1,59.0,flagged_for_review,defaulted,110.0
APP-1646,4442.0,,300,employed,2181.0,False,False,3315.0,4279.0,0,53.8,flagged_for_review,repaid,
APP-1647,6351.0,5853.0,2000,self_employed,2322.0,False,True,3251.0,5411.0,1,84.0,approved,repaid,
APP-1648,3838.0,3812.0,1500,self_employed,766.0,False,False,3190.0,3580.0,2,63.8,flagged_for_review,defaulted,131.0
APP-1649,3480.0,,500,self_employed,0.0,True,False,1703.0,3427.0,0,38.5,denied,defaulted,149.0
APP-1650,5333.0,1628.0,1500,employed,3444.0,False,True,1132.0,1432.0,1,59.6,flagged_for_review,defaulted,23.0
APP-1651,6918.0,6622.0,500,employed,2063.0,False,True,3482.0,5727.0,1,89.9,approved,repaid,
APP-1652,3572.0,3286.0,3000,employed,3361.0,False,True,2770.0,3133.0,1,64.7,flagged_for_review,ongoing,
APP-1653,3985.0,4102.0,1000,employed,1421.0,False,True,3267.0,3993.0,2,87.8,approved,repaid,
APP-1654,3841.0,3811.0,1500,employed,1645.0,False,True,3300.0,3725.0,2,75.9,approved,repaid,
APP-1655,2692.0,2566.0,500,unemployed,3070.0,False,True,1067.0,2428.0,2,79.6,approved,repaid,
APP-1656,6351.0,,500,employed,3099.0,False,True,4547.0,6192.0,0,60.2,flagged_for_review,defaulted,107.0
APP-1657,5677.0,5567.0,5000,employed,3196.0,False,False,4147.0,5317.0,2,59.7,flagged_for_review,repaid,
APP-1658,6775.0,7036.0,2000,employed,1557.0,False,False,4752.0,6073.0,2,82.2,approved,repaid,
APP-1659,3233.0,3199.0,5000,employed,2922.0,False,True,1936.0,3085.0,2,67.2,flagged_for_review,repaid,
APP-1660,4149.0,4339.0,1000,self_employed,3664.0,False,False,1169.0,3805.0,2,80.9,approved,repaid,
APP-1661,7285.0,6706.0,500,employed,1843.0,False,True,2790.0,5938.0,1,91.3,approved,repaid,
APP-1662,1511.0,1489.0,1500,unemployed,1230.0,False,False,690.0,1354.0,2,50.4,flagged_for_review,defaulted,50.0
APP-1663,7673.0,7824.0,1000,employed,4014.0,False,True,5994.0,7020.0,2,87.5,approved,ongoing,
APP-1664,1027.0,1005.0,500,unemployed,1018.0,False,False,764.0,903.0,2,58.3,flagged_for_review,repaid,
APP-1665,3486.0,3185.0,2000,self_employed,2944.0,False,True,1026.0,2788.0,2,63.8,flagged_for_review,repaid,
APP-1666,3897.0,925.0,1000,employed,1912.0,False,True,759.0,827.0,1,58.3,flagged_for_review,repaid,
APP-1667,500.0,496.0,500,unemployed,0.0,True,False,177.0,423.0,2,39.3,denied,defaulted,88.0
APP-1668,3425.0,,1000,employed,3693.0,False,True,1796.0,3154.0,0,61.8,flagged_for_review,repaid,
APP-1669,4527.0,1325.0,1500,self_employed,0.0,True,False,563.0,1279.0,2,39.1,denied,defaulted,69.0
APP-1670,7056.0,7166.0,2000,employed,0.0,True,True,6030.0,7018.0,1,75.4,approved,repaid,
APP-1671,2642.0,2641.0,1000,self_employed,2791.0,False,True,2023.0,2570.0,1,70.9,flagged_for_review,repaid,
APP-1672,10371.0,9670.0,1500,self_employed,2791.0,False,False,4674.0,8823.0,2,78.7,approved,repaid,
APP-1673,2353.0,2260.0,500,self_employed,1044.0,False,True,1612.0,2169.0,1,82.6,approved,repaid,
APP-1674,3642.0,3702.0,3000,self_employed,2222.0,False,False,1388.0,3306.0,2,57.3,flagged_for_review,defaulted,88.0
APP-1675,6874.0,7170.0,3000,employed,0.0,True,True,3375.0,6154.0,2,67.3,flagged_for_review,defaulted,65.0
APP-1676,6169.0,5625.0,1500,employed,3060.0,False,True,2917.0,5352.0,2,90.5,approved,repaid,
APP-1677,4941.0,4844.0,300,employed,2375.0,False,True,2086.0,4589.0,1,91.5,approved,repaid,
APP-1678,4373.0,4141.0,1500,employed,1932.0,False,True,3494.0,4017.0,1,76.1,approved,repaid,
APP-1679,5512.0,5147.0,1500,self_employed,2031.0,False,False,3596.0,4851.0,2,76.6,approved,repaid,
APP-1680,3394.0,3312.0,5000,employed,2740.0,False,True,1394.0,2893.0,1,68.7,flagged_for_review,repaid,
APP-1681,2081.0,2062.0,5000,unemployed,1957.0,False,True,922.0,2017.0,2,56.9,flagged_for_review,repaid,
APP-1682,5116.0,4612.0,3000,self_employed,0.0,True,False,1357.0,4354.0,2,46.4,denied,ongoing,
APP-1683,8636.0,8783.0,300,self_employed,5294.0,False,False,4480.0,8530.0,2,78.7,approved,repaid,
APP-1684,6511.0,6661.0,5000,employed,3801.0,False,True,4134.0,6435.0,2,67.1,flagged_for_review,repaid,
APP-1685,6905.0,7215.0,1500,self_employed,73.0,False,False,3102.0,6455.0,1,73.2,flagged_for_review,repaid,
APP-1686,754.0,699.0,2000,unemployed,1482.0,False,True,455.0,602.0,2,53.9,flagged_for_review,repaid,
APP-1687,6407.0,6338.0,1000,employed,1646.0,False,True,3153.0,5555.0,2,90.3,approved,ongoing,
APP-1688,4296.0,4141.0,1000,self_employed,3618.0,False,False,1809.0,3578.0,1,78.9,approved,repaid,
APP-1689,2815.0,2675.0,1000,self_employed,0.0,True,False,2159.0,2371.0,1,51.6,flagged_for_review,defaulted,21.0
APP-1690,2497.0,2459.0,500,employed,1251.0,False,False,1064.0,2260.0,2,85.3,approved,repaid,
APP-1691,6588.0,6702.0,1000,employed,0.0,True,True,3693.0,6609.0,2,78.4,approved,ongoing,
APP-1692,4741.0,,3000,employed,1572.0,False,True,2550.0,4650.0,0,39.5,denied,defaulted,123.0
APP-1693,6158.0,6438.0,300,employed,1291.0,False,True,2816.0,6166.0,2,91.4,approved,defaulted,51.0
APP-1694,5662.0,2038.0,500,employed,2120.0,False,True,768.0,1740.0,2,63.1,flagged_for_review,defaulted,35.0
APP-1695,3900.0,3949.0,500,employed,1093.0,False,True,1767.0,3559.0,2,91.0,approved,defaulted,112.0
APP-1696,5343.0,5418.0,1000,employed,873.0,False,True,4447.0,5160.0,2,87.4,approved,repaid,
APP-1697,2213.0,2121.0,5000,employed,2929.0,False,True,1472.0,1844.0,1,65.5,flagged_for_review,repaid,
APP-1698,1769.0,1792.0,500,unemployed,2682.0,False,False,1291.0,1738.0,1,70.6,flagged_for_review,repaid,
APP-1699,5447.0,5218.0,500,employed,2827.0,True,True,3076.0,5151.0,2,84.0,approved,ongoing,
APP-1700,2345.0,2427.0,3000,unemployed,1735.0,False,False,1381.0,2192.0,2,49.2,denied,repaid,
APP-1701,6587.0,6103.0,3000,employed,1142.0,False,True,2763.0,5834.0,1,80.0,approved,ongoing,
APP-1702,5551.0,1313.0,300,employed,1822.0,False,True,399.0,1145.0,2,64.0,flagged_for_review,defaulted,43.0
APP-1703,5222.0,5132.0,2000,employed,2752.0,False,True,2521.0,4894.0,1,79.6,approved,repaid,
APP-1704,3678.0,3486.0,1500,employed,0.0,True,True,1851.0,2975.0,1,66.5,flagged_for_review,defaulted,41.0
APP-1705,3932.0,3789.0,2000,employed,2591.0,False,True,1115.0,3306.0,2,70.1,flagged_for_review,defaulted,125.0
APP-1706,1246.0,,1000,self_employed,2464.0,False,False,426.0,1192.0,0,29.4,denied,repaid,
APP-1707,7155.0,,5000,employed,2093.0,False,True,3224.0,6846.0,0,40.3,denied,repaid,
APP-1708,7005.0,6854.0,300,self_employed,1776.0,False,True,3493.0,6485.0,2,84.6,approved,repaid,
APP-1709,2942.0,,500,self_employed,0.0,True,False,1507.0,2711.0,0,37.9,denied,repaid,
APP-1710,3643.0,,1000,employed,1340.0,False,True,1305.0,3465.0,0,63.7,flagged_for_review,repaid,
APP-1711,6759.0,6497.0,1000,employed,4684.0,False,True,2804.0,6277.0,2,91.5,approved,repaid,
APP-1712,6882.0,6726.0,3000,self_employed,2019.0,False,True,3146.0,6692.0,2,74.0,flagged_for_review,defaulted,122.0
APP-1713,7912.0,8006.0,1500,employed,1539.0,False,True,2708.0,7873.0,1,92.6,approved,repaid,
APP-1714,3683.0,3382.0,300,employed,2025.0,False,True,1678.0,3277.0,2,90.9,approved,repaid,
APP-1715,1563.0,1459.0,1000,unemployed,2532.0,False,True,483.0,1392.0,2,58.0,flagged_for_review,defaulted,179.0
APP-1716,5347.0,5117.0,1000,employed,2988.0,False,False,3627.0,4790.0,1,82.4,approved,repaid,
APP-1717,5948.0,5675.0,5000,self_employed,1657.0,False,False,2714.0,4926.0,2,56.0,flagged_for_review,repaid,
APP-1718,500.0,479.0,1500,unemployed,2637.0,True,False,215.0,419.0,2,44.4,denied,defaulted,171.0
APP-1719,3691.0,,1500,employed,4515.0,False,True,1373.0,3591.0,0,52.4,flagged_for_review,ongoing,
APP-1720,6322.0,5997.0,2000,employed,3509.0,False,False,2603.0,5820.0,2,85.5,approved,repaid,
APP-1721,6082.0,5932.0,2000,employed,5510.0,False,True,2522.0,5589.0,1,91.5,approved,repaid,
APP-1722,3626.0,3603.0,1500,employed,1015.0,False,True,3103.0,3299.0,1,75.3,approved,defaulted,17.0
APP-1723,7033.0,6575.0,500,employed,4514.0,False,True,4733.0,5614.0,2,87.6,approved,repaid,
APP-1724,1559.0,1571.0,3000,self_employed,814.0,False,True,438.0,1413.0,2,64.4,flagged_for_review,defaulted,83.0
APP-1725,5201.0,5108.0,2000,employed,2530.0,False,False,3269.0,4664.0,2,71.7,flagged_for_review,repaid,
APP-1726,5119.0,4950.0,2000,employed,3099.0,True,True,2130.0,4568.0,1,74.1,flagged_for_review,repaid,
APP-1727,2116.0,2161.0,5000,unemployed,1234.0,False,False,787.0,2139.0,2,51.8,flagged_for_review,defaulted,67.0
APP-1728,3218.0,3014.0,2000,self_employed,2132.0,False,True,1981.0,2611.0,2,59.9,flagged_for_review,defaulted,90.0
APP-1729,5818.0,1968.0,2000,self_employed,3366.0,False,False,704.0,1826.0,2,40.4,denied,defaulted,56.0
APP-1730,1771.0,,5000,employed,935.0,False,False,943.0,1603.0,0,33.1,denied,repaid,
APP-1731,5699.0,,500,self_employed,4504.0,False,False,4045.0,5691.0,0,48.4,denied,repaid,
APP-1732,2658.0,2741.0,1000,employed,0.0,False,True,1773.0,2684.0,1,72.1,flagged_for_review,defaulted,56.0
APP-1733,7255.0,,1500,employed,4910.0,False,True,6215.0,6644.0,0,58.1,flagged_for_review,repaid,
APP-1734,4505.0,4461.0,1000,employed,3502.0,False,True,3617.0,4461.0,2,87.9,approved,repaid,
APP-1735,7227.0,7321.0,2000,self_employed,1865.0,False,True,5452.0,6787.0,1,82.0,approved,defaulted,17.0
APP-1736,4058.0,3916.0,2000,employed,1396.0,False,True,1820.0,3427.0,2,79.4,approved,repaid,
APP-1737,4568.0,4486.0,2000,employed,1239.0,False,True,1279.0,4187.0,1,81.7,approved,repaid,
APP-1738,7128.0,6482.0,5000,employed,1796.0,False,True,4454.0,5729.0,1,65.7,flagged_for_review,repaid,
APP-1739,1268.0,,1000,employed,1927.0,False,True,1139.0,1199.0,0,35.5,denied,defaulted,177.0
APP-1740,1508.0,,2000,self_employed,3883.0,False,False,842.0,1494.0,0,27.4,denied,defaulted,119.0
APP-1741,2664.0,,1500,self_employed,4953.0,False,True,2425.0,2579.0,0,29.6,denied,defaulted,138.0
APP-1742,7145.0,6612.0,1000,self_employed,2299.0,False,False,2310.0,5891.0,2,80.1,approved,repaid,
APP-1743,3387.0,,500,employed,732.0,False,True,1493.0,3030.0,0,62.6,flagged_for_review,repaid,
APP-1744,7515.0,6765.0,3000,employed,1181.0,False,True,2392.0,5820.0,1,80.6,approved,defaulted,46.0
APP-1745,3582.0,,1500,employed,1725.0,False,True,1947.0,3198.0,0,50.2,flagged_for_review,defaulted,25.0
APP-1746,3270.0,,2000,employed,455.0,False,True,2311.0,2825.0,0,30.8,denied,defaulted,57.0
